id,rubrika,datum,mesec,avtorji,st_besed,cos_podobnost_1,L_podobnost_1,zamik_objav_1[min],id_podobnih_1,cos_podobnost_2,L_podobnost_2,zamik_objav_2[min],id_podobnih_2,cos_podobnost_3,L_podobnost_3,zamik_objav_3[min],id_podobnih_3 
4894-R,crna-kronika,2022-07-06,202207,"['Evgenija Carl', 'TV Slovenija']",597,0.602353,74,3078.0,21592-S,0.601795,77,3661.0,21612-S,0.594067,77,262.0,21437-S
4895-R,gospodarstvo,2022-07-06,202207,"['M. Z.', 'Urška Jereb', 'Prvi']",336,0.554615,74,2411.0,21555-S,0.490217,68,51.0,21437-S,0.469929,73,1510.0,21523-S
4896-R,slovenija,2022-07-06,202207,['Tanja Mojzer'],1015,0.711716,61,1952.0,21529-S,0.682478,62,3390.0,21612-S,0.661458,62,1027.0,21483-S
4897-R,gospodarstvo,2022-07-06,202207,['Tomaž Okorn'],594,0.530514,46,2792.0,21592-S,0.51856,46,1435.0,21523-S,0.515721,56,3949.0,21634-S
4898-R,slovenija,2022-07-05,202207,['T. K. B.'],225,0.359966,61,2865.0,21613-S,0.347575,63,1426.0,21529-S,0.337073,64,423.0,21477-S
4899-R,slovenija,2022-07-05,202207,['T. K. B.'],479,0.514408,68,1381.0,21529-S,0.506894,65,879.0,21523-S,0.493866,65,2819.0,21612-S
4900-R,slovenija,2022-07-05,202207,['G. K.'],376,0.464126,56,2202.0,21592-S,0.458256,59,1759.0,21557-S,0.450799,59,2785.0,21612-S
4901-R,slovenija,2022-07-05,202207,['G. C.'],669,0.582749,71,2104.0,21592-S,0.581507,74,1249.0,21529-S,0.571368,73,1648.0,21555-S
4902-R,slovenija,2022-07-05,202207,['T. K. B.'],584,0.552624,58,2653.0,21613-S,0.542374,63,2069.0,21592-S,0.535156,64,1214.0,21529-S
4903-R,slovenija,2022-07-05,202207,['G. C.'],462,0.521332,59,1534.0,21555-S,0.496401,59,1135.0,21529-S,0.484317,56,2574.0,21613-S
4904-R,slovenija,2022-07-05,202207,['G. K.'],424,0.420997,56,408.0,21512-S,0.384696,62,1487.0,21555-S,0.363719,64,2527.0,21613-S
4905-R,okolje,2022-07-05,202207,['G. K.'],1086,0.845555,66,118.0,21484-S,0.583038,65,1027.0,21529-S,0.562905,66,525.0,21523-S
4906-R,gospodarstvo,2022-07-05,202207,['G. C.'],252,0.368767,68,1836.0,21588-S,0.329834,71,1410.0,21555-S,0.321926,75,2030.0,21603-S
4907-R,gospodarstvo,2022-07-05,202207,['M. Z.'],452,0.415976,58,1712.0,21581-S,0.391578,60,127.0,21489-S,0.374048,53,1396.0,21557-S
4908-R,slovenija,2022-07-05,202207,['G. C.'],493,0.397206,49,960.0,21529-S,0.381247,47,1642.0,21573-S,0.359986,50,2399.0,21613-S
4909-R,slovenija,2022-07-05,202207,['M. Z.'],371,0.454367,72,904.0,21529-S,0.43007,70,1303.0,21555-S,0.410193,67,2343.0,21613-S
4910-R,slovenija,2022-07-05,202207,['A. S.'],124,0.41446,56,372.0,21523-S,0.405485,51,874.0,21529-S,0.379412,49,1729.0,21592-S
4911-R,gospodarstvo,2022-07-05,202207,['M. Z.'],658,0.507428,77,2276.0,21612-S,0.49302,76,1566.0,21581-S,0.492716,76,2184.0,21606-S
4912-R,slovenija,2022-07-05,202207,['T. K. B.'],888,0.769171,56,109.0,21512-S,0.503013,71,789.0,21529-S,0.480361,67,1188.0,21555-S
4913-R,okolje,2022-07-05,202207,['M. Z.'],112,0.793576,50,6.0,21501-S,0.234673,63,3033.0,21647-S,0.230708,55,1459.0,21578-S
4914-R,slovenija,2022-07-05,202207,['M. Z.'],469,0.437043,63,1129.0,21555-S,0.417511,66,2168.0,21612-S,0.416313,63,2169.0,21613-S
4915-R,gospodarstvo,2022-07-05,202207,"['Urška Valjavec', 'Prvi']",290,0.581862,80,2048.0,21612-S,0.581712,81,610.0,21529-S,0.53392,81,108.0,21523-S
4916-R,okolje,2022-07-05,202207,['T. K. B.'],1160,0.717237,70,21.0,21520-S,0.607024,74,2009.0,21612-S,0.595427,79,69.0,21523-S
4917-R,slovenija,2022-07-04,202207,['A. M.'],1389,0.672892,76,62.0,21529-S,0.658053,66,1500.0,21612-S,0.629294,73,917.0,21592-S
4918-R,slovenija,2022-07-04,202207,['Al. Ma.'],358,0.454033,60,344.0,21555-S,0.445698,59,1384.0,21613-S,0.434387,57,770.0,21588-S
4919-R,lokalne-novice,2022-07-04,202207,['Televizija Slovenija'],68,0.27474,39,845.0,21598-S,0.268264,43,756.0,21588-S,0.263252,47,1370.0,21613-S
4920-R,slovenija,2022-07-04,202207,['G. C.'],393,0.456782,77,96.0,21541-S,0.455028,79,754.0,21592-S,0.439857,73,417.0,21565-S
4921-R,gospodarstvo,2022-07-04,202207,['Al. Ma.'],535,0.424653,55,1076.0,21613-S,0.424541,53,36.0,21555-S,0.394621,55,1075.0,21612-S
4922-R,slovenija,2022-07-04,202207,['STA'],249,0.39644,49,16.0,21555-S,0.363338,51,29.0,21557-S,0.358065,48,1056.0,21613-S
4923-R,gospodarstvo,2022-07-04,202207,['G. C.'],349,0.427042,47,1029.0,21612-S,0.414815,45,446.0,21592-S,0.404853,66,109.0,21565-S
4924-R,slovenija,2022-07-04,202207,['G. C.'],966,0.684116,75,391.0,21592-S,0.664443,69,974.0,21612-S,0.627407,79,218.0,21573-S
4925-R,slovenija,2022-07-04,202207,['A. S.'],208,0.596264,68,213.0,21572-S,0.495506,62,973.0,21612-S,0.48509,66,390.0,21592-S
4926-R,slovenija,2022-07-04,202207,['A. S.'],518,0.626984,61,729.0,21612-S,0.621359,60,146.0,21592-S,0.559962,68,790.0,21617-S
4927-R,crna-kronika,2022-07-04,202207,['A. S.'],259,0.530989,46,130.0,21592-S,0.498282,55,713.0,21612-S,0.490625,47,621.0,21606-S
4928-R,kultura,2022-07-24,202207,['M. K.'],300,0.510346,79,3434.0,20290-S,0.502821,107,4836.0,20343-S,0.493484,89,1056.0,20196-S
4929-R,slovenija,2022-07-04,202207,['Al. Ma.'],516,0.526795,74,543.0,21612-S,0.505326,73,571.0,21616-S,0.495363,72,1117.0,21634-S
4930-R,okolje,2022-07-04,202207,['Meta Ornik'],739,0.618013,51,495.0,21612-S,0.541588,58,1069.0,21634-S,0.53679,45,496.0,21613-S
4931-R,okolje,2022-07-04,202207,['Gorazd Kosmač'],2556,0.636126,56,486.0,21612-S,0.62372,66,67.0,21603-S,0.617116,53,487.0,21613-S
4932-R,slovenija,2022-07-03,202207,['A. P. J.'],240,0.382551,73,998.0,21652-S,0.364446,73,588.0,21638-S,0.363039,73,756.0,21649-S
4933-R,lokalne-novice,2022-07-03,202207,['G. K.'],516,0.538272,54,683.0,21649-S,0.524148,56,395.0,21634-S,0.514118,53,925.0,21652-S
4934-R,lokalne-novice,2022-07-03,202207,['A. P. J.'],226,0.389092,52,560.0,21649-S,0.368859,51,802.0,21652-S,0.365984,60,272.0,21634-S
4935-R,gospodarstvo,2022-07-03,202207,"['Maja Derčar', 'Prvi']",329,0.424147,62,204.0,21634-S,0.387155,64,245.0,21635-S,0.38628,64,44.0,21631-S
4936-R,slovenija,2022-07-03,202207,['G. K.'],538,0.362206,54,336.0,21644-S,0.327071,60,80.0,21634-S,0.323192,54,368.0,21649-S
4937-R,gospodarstvo,2022-07-03,202207,['G. K.'],436,0.351586,54,24.0,21639-S,0.345436,53,140.0,21644-S,0.334649,51,414.0,21652-S
4938-R,gospodarstvo,2022-07-03,202207,['G. K.'],608,0.393961,61,6.0,21639-S,0.377652,58,396.0,21652-S,0.364978,64,122.0,21644-S
4980-R,svet,2023-07-01,202307,['K. S.'],325,0.440305,51,1295.0,16744-S,0.435215,55,3425.0,21996-S,0.429483,53,5734.0,23812-S
4981-R,svet,2023-07-01,202307,['K. S.'],427,0.602085,43,5618.0,23812-S,0.576202,44,1179.0,16744-S,0.561679,38,3458.0,21999-S
4982-R,zdravje,2023-07-01,202307,['K. S.'],337,0.433679,60,4574.0,22951-S,0.428786,61,3334.0,21999-S,0.426524,61,789.0,16723-S
4983-R,svet,2023-07-01,202307,['K. S.'],600,0.590168,49,5422.0,23812-S,0.566413,61,983.0,16744-S,0.524223,62,4034.0,22915-S
4984-R,svet,2023-07-01,202307,['A. P. J.'],269,0.598727,34,2307.0,21925-S,0.590101,40,5412.0,23812-S,0.580233,33,5187.0,23798-S
4985-R,svet,2023-07-01,202307,['A. P. J.'],275,0.957389,45,35.0,8747-S,0.607711,43,2306.0,21925-S,0.600747,48,3251.0,21999-S
4986-R,svet,2023-07-01,202307,['K. S.'],305,0.335586,50,3243.0,21999-S,0.331397,81,4373.0,22944-S,0.327206,51,5600.0,23829-S
4987-R,svet,2023-07-01,202307,['K. S.'],487,0.562963,49,5351.0,23812-S,0.5524,49,912.0,16744-S,0.548672,48,3963.0,22915-S
4988-R,evropska-unija,2023-07-01,202307,"['A. P. J.', 'K. S.']",650,0.595422,60,2483.0,21948-S,0.564395,59,843.0,16744-S,0.551189,62,3749.0,22901-S
4989-R,svet,2023-07-01,202307,"['A. P. J.', 'K. S.']",1005,0.701635,58,2925.0,21996-S,0.659267,56,5234.0,23812-S,0.657031,60,2129.0,21925-S
4990-R,svet,2023-06-30,202306,['K. S.'],391,0.62919,47,3263.0,22915-S,0.623777,42,3731.0,22951-S,0.609119,38,4651.0,23812-S
4991-R,svet,2023-06-30,202306,['K. S.'],357,0.555054,46,3072.0,22915-S,0.551303,49,2927.0,22901-S,0.549539,45,4460.0,23812-S
4992-R,svet,2023-06-30,202306,['K. S.'],201,0.565743,40,4426.0,23812-S,0.55393,44,3038.0,22915-S,0.550538,35,1321.0,21925-S
4993-R,svet,2023-06-30,202306,['K. S.'],417,0.573435,52,2231.0,21999-S,0.569729,54,1286.0,21925-S,0.569386,54,4391.0,23812-S
4994-R,svet,2023-06-30,202306,['K. S.'],226,0.544011,31,2134.0,21999-S,0.534575,26,1189.0,21925-S,0.529364,28,4069.0,23798-S
4995-R,svet,2023-06-30,202306,['K. S.'],173,0.892512,58,68.0,16761-S,0.475547,43,1177.0,21925-S,0.457748,44,4057.0,23798-S
4996-R,svet,2023-06-30,202306,['K. T.'],459,0.650171,61,4156.0,23812-S,0.630696,68,5580.0,24582-S,0.61891,68,2623.0,22901-S
4997-R,svet,2023-06-30,202306,['K. T.'],236,0.511249,48,4055.0,23812-S,0.505734,63,5479.0,24582-S,0.476636,52,2522.0,22901-S
4998-R,svet,2023-06-30,202306,['STA'],261,0.623493,59,3829.0,23798-S,0.611627,57,949.0,21925-S,0.586936,60,5209.0,24563-S
4999-R,svet,2023-06-30,202306,['STA'],184,0.438976,46,1893.0,21999-S,0.424301,49,948.0,21925-S,0.412322,48,3828.0,23798-S
5000-R,okolje,2023-06-30,202306,['K. T.'],453,0.533464,61,4049.0,23812-S,0.526429,53,124.0,16782-S,0.519079,64,1740.0,21996-S
5001-R,svet,2023-06-30,202306,['K. T.'],436,0.596545,57,3987.0,23812-S,0.574989,60,2599.0,22915-S,0.571948,64,5411.0,24582-S
5002-R,svet,2023-06-30,202306,"['Petra Kos Gnamuš', 'dopisnica RTV Slovenija iz Avstrije']",264,0.480608,56,770.0,21925-S,0.470949,56,3875.0,23812-S,0.463483,56,1715.0,21999-S
5003-R,evropska-unija,2023-06-30,202306,"['K. T.', 'K. S.']",1081,0.700658,17,112.0,16804-S,0.699441,59,3842.0,23812-S,0.690758,68,5266.0,24582-S
5004-R,svet,2023-06-30,202306,"['K. T.', 'K. S.']",644,0.70803,61,1493.0,21996-S,0.659211,59,3802.0,23812-S,0.647799,62,5226.0,24582-S
5005-R,svet,2023-06-29,202306,['K. S.'],373,0.517373,66,3218.0,23812-S,0.509079,60,3101.0,23805-S,0.501341,70,5740.0,25398-S
5006-R,svet,2023-06-29,202306,['K. S.'],816,0.695489,58,5705.0,25398-S,0.683587,55,3183.0,23812-S,0.681245,58,1795.0,22915-S
5007-R,svet,2023-06-29,202306,['K. S.'],347,0.551944,54,16.0,21925-S,0.547685,50,961.0,21999-S,0.525288,52,2896.0,23798-S
5008-R,svet,2023-06-29,202306,['K. S.'],276,0.352043,47,4628.0,24590-S,0.348714,45,913.0,21999-S,0.340285,43,3073.0,23812-S
5009-R,svet,2023-06-29,202306,['K. S.'],221,0.524993,64,236.0,21945-S,0.427318,57,762.0,21996-S,0.419774,63,4495.0,24582-S
5010-R,svet,2023-06-29,202306,['K. S.'],521,0.652297,52,4620.0,24595-S,0.633391,54,5528.0,25398-S,0.625733,49,846.0,21999-S
5011-R,svet,2023-06-29,202306,['K. S.'],515,0.660737,61,4374.0,24582-S,0.654186,49,2950.0,23812-S,0.611712,54,5472.0,25398-S
5012-R,zdravje,2023-06-29,202306,['K. S.'],220,0.40252,52,279.0,21969-S,0.371373,60,4464.0,24590-S,0.371318,56,749.0,21999-S
5013-R,svet,2023-06-29,202306,['K. S.'],598,0.66096,69,1212.0,22892-S,0.653692,75,5370.0,25398-S,0.641694,76,2848.0,23812-S
5014-R,svet,2023-06-29,202306,['K. S.'],1140,0.76708,67,4209.0,24582-S,0.764676,63,2785.0,23812-S,0.736661,66,1252.0,22901-S
5015-R,svet,2023-06-29,202306,['J. R.'],182,0.611338,45,5192.0,25398-S,0.585384,26,2445.0,23798-S,0.579473,31,510.0,21999-S
5016-R,svet,2023-06-29,202306,['J. R.'],360,0.449666,65,5166.0,25398-S,0.443188,70,4068.0,24582-S,0.442065,67,1256.0,22915-S
5017-R,znanost-in-tehnologija,2023-06-29,202306,['J. R.'],313,0.467364,52,5072.0,25398-S,0.452553,47,390.0,21999-S,0.45012,50,5205.0,25401-S
5018-R,svet,2023-06-29,202306,['J. R.'],253,0.487002,52,4953.0,25398-S,0.464046,59,3855.0,24582-S,0.462992,48,3986.0,24590-S
5019-R,svet,2023-06-29,202306,"['J. R.', 'K. S.']",815,0.748293,76,53.0,21996-S,0.671703,73,4884.0,25398-S,0.652636,78,3786.0,24582-S
5020-R,svet,2023-06-28,202306,['K. S.'],460,0.841605,39,22.0,22884-S,0.593322,62,4294.0,25398-S,0.581234,58,5662.0,26250-S
5021-R,svet,2023-06-28,202306,['A. P. J.'],294,0.433792,60,4247.0,25398-S,0.433248,58,4612.0,25413-S,0.428059,58,1500.0,23798-S
5022-R,svet,2023-06-28,202306,"['K. S.', 'J. R.']",336,0.506678,51,1714.0,23812-S,0.500436,54,5739.0,26256-S,0.483308,52,4236.0,25398-S
5023-R,svet,2023-06-28,202306,['K. S.'],153,0.48199,43,1457.0,23798-S,0.466001,47,4204.0,25398-S,0.448215,59,3106.0,24582-S
5024-R,svet,2023-06-28,202306,['K. S.'],295,0.498236,46,5561.0,26250-S,0.497699,47,4193.0,25398-S,0.482816,65,5073.0,25437-S
5025-R,svet,2023-06-28,202306,['K. S.'],211,0.336285,63,3060.0,24582-S,0.326369,56,1636.0,23812-S,0.32074,58,589.0,22942-S
5026-R,svet,2023-06-28,202306,['K. S.'],361,0.528818,54,4097.0,25398-S,0.510766,29,1350.0,23798-S,0.508257,53,3130.0,24590-S
5027-R,svet,2023-06-28,202306,['K. S.'],228,0.438364,55,5326.0,26250-S,0.430874,60,5566.0,26260-S,0.423399,56,48.0,22915-S
5028-R,svet,2023-06-28,202306,['J. R.'],518,0.577279,52,3846.0,25398-S,0.561724,49,5349.0,26256-S,0.555351,63,2748.0,24582-S
5029-R,svet,2023-06-28,202306,"['J. R.', 'K. S.']",1210,0.76328,55,2665.0,24582-S,0.754121,49,1241.0,23812-S,0.739388,55,5266.0,26256-S
5030-R,svet,2023-06-28,202306,['J. R.'],498,0.551909,62,5304.0,26260-S,0.550219,63,3696.0,25398-S,0.548943,65,949.0,23798-S
5031-R,svet,2023-06-28,202306,['J. R.'],337,0.972946,46,31.0,22941-S,0.5821,52,3602.0,25398-S,0.563468,42,1080.0,23812-S
5032-R,svet,2023-06-28,202306,"['J. R.', 'K. S.']",540,0.686113,65,3590.0,25398-S,0.655706,70,5093.0,26256-S,0.643327,64,5198.0,26260-S
5033-R,svet,2023-06-28,202306,['J. R.'],307,0.384947,55,5121.0,26260-S,0.383125,48,766.0,23798-S,0.364289,52,3513.0,25398-S
5034-R,svet,2023-06-28,202306,['J. R.'],389,0.508276,64,3479.0,25398-S,0.501805,61,5087.0,26260-S,0.494294,69,2381.0,24582-S
5035-R,svet,2023-06-28,202306,['J. R.'],302,0.609395,71,2327.0,24582-S,0.599041,71,4928.0,26256-S,0.585632,66,4305.0,25437-S
5036-R,svet,2023-06-27,202306,['K. T.'],315,0.60001,67,226.0,23805-S,0.467573,77,4233.0,26250-S,0.455424,79,1898.0,24590-S
5037-R,svet,2023-06-27,202306,['K. T.'],338,0.564925,63,2828.0,25398-S,0.535588,65,4436.0,26260-S,0.535362,66,4196.0,26250-S
5038-R,svet,2023-06-27,202306,"['Janko Petrovec', 'dopisnik RTV Slovenija iz Italije']",322,0.546179,61,4084.0,26250-S,0.524564,56,5684.0,49-S,0.520466,58,2716.0,25398-S
5039-R,svet,2023-06-27,202306,['STA'],325,0.576439,46,2706.0,25398-S,0.56193,60,1608.0,24582-S,0.560141,47,4209.0,26256-S
5040-R,evropska-unija,2023-06-27,202306,"['Igor Jurič', 'dopisnik RTV Slovenija iz Bruslja']",317,0.471777,60,4191.0,26256-S,0.467626,64,1590.0,24582-S,0.464768,58,2688.0,25398-S
5041-R,svet,2023-06-27,202306,['K. T.'],162,0.431623,52,4280.0,26260-S,0.407823,57,1574.0,24582-S,0.398531,52,4039.0,26248-S
5042-R,svet,2023-06-27,202306,['K. T.'],345,0.524146,67,4179.0,26260-S,0.515883,74,1473.0,24582-S,0.507259,73,49.0,23812-S
5043-R,svet,2023-06-27,202306,['K. T.'],239,0.363685,71,3905.0,26250-S,0.355446,80,5399.0,41-S,0.354286,74,5055.0,26289-S
5044-R,svet,2023-06-27,202306,"['K. T.', 'Boštjan Anžin', 'dopisnik RTV Slovenija iz Srbije']",579,0.680801,76,1600.0,24595-S,0.624233,78,4116.0,26260-S,0.620755,82,2508.0,25398-S
5045-R,svet,2023-06-27,202306,['K. T.'],309,0.61903,66,2453.0,25398-S,0.60279,72,3333.0,25437-S,0.598588,71,3956.0,26256-S
5046-R,svet,2023-06-27,202306,['J. R.'],351,0.58189,51,2393.0,25398-S,0.558052,45,3896.0,26256-S,0.551854,52,4001.0,26260-S
5047-R,svet,2023-06-27,202306,['A. P. J.'],228,0.400927,71,1149.0,24571-S,0.383749,70,5315.0,49-S,0.376801,69,2347.0,25398-S
5048-R,svet,2023-06-27,202306,"['J. R.', 'K. T.']",846,0.662956,76,1223.0,24582-S,0.640229,77,3824.0,26256-S,0.638819,73,3929.0,26260-S
5049-R,okolje,2023-06-27,202306,['J. R.'],425,0.470354,42,3641.0,26248-S,0.461804,47,5242.0,49-S,0.456552,53,1176.0,24582-S
5050-R,gospodarstvo,2023-06-27,202306,['J. R.'],259,0.401037,51,2155.0,25398-S,0.400618,60,1057.0,24582-S,0.399211,52,5123.0,49-S
5051-R,svet,2023-06-27,202306,['J. R.'],222,0.389142,72,979.0,24582-S,0.386655,56,2077.0,25398-S,0.382543,24,3580.0,26256-S
5052-R,svet,2023-06-27,202306,"['J. R.', 'K. T.']",1335,0.792518,70,937.0,24582-S,0.789501,74,3538.0,26256-S,0.757256,75,2915.0,25437-S
5053-R,svet,2023-06-26,202306,['K. S.'],278,0.58436,55,1370.0,25398-S,0.557938,61,3888.0,26289-S,0.550258,59,2978.0,26260-S
5054-R,svet,2023-06-26,202306,['K. S.'],524,0.72013,38,2676.0,26256-S,0.704592,55,75.0,24582-S,0.70222,68,2053.0,25437-S
5055-R,svet,2023-06-26,202306,['K. S.'],276,0.446021,52,1077.0,25398-S,0.432558,54,2685.0,26260-S,0.428247,63,5728.0,976-S
5056-R,svet,2023-06-26,202306,['K. S.'],297,0.452034,47,2410.0,26250-S,0.450765,37,3904.0,41-S,0.443077,47,4010.0,49-S
5057-R,svet,2023-06-26,202306,['K. S.'],357,0.957542,19,60.0,24591-S,0.545311,49,1013.0,25398-S,0.519704,45,2621.0,26260-S
5058-R,svet,2023-06-26,202306,"['J. R.', 'K. S.']",768,0.651723,51,4743.0,112-S,0.618716,52,2437.0,26256-S,0.55363,68,1814.0,25437-S
5059-R,svet,2023-06-26,202306,['J. R.'],226,0.889426,39,20.0,24600-S,0.498986,48,2484.0,26260-S,0.496916,45,876.0,25398-S
5060-R,svet,2023-06-26,202306,['STA'],235,0.527779,53,4658.0,112-S,0.522806,54,849.0,25398-S,0.504107,53,2457.0,26260-S
5061-R,svet,2023-06-26,202306,"['J. R.', 'K. S.']",746,0.652751,59,4644.0,112-S,0.647143,57,2443.0,26260-S,0.6466,60,835.0,25398-S
5062-R,svet,2023-06-26,202306,['J. R.'],205,0.363584,47,3728.0,49-S,0.361008,53,4569.0,112-S,0.35244,52,2368.0,26260-S
5063-R,svet,2023-06-26,202306,['J. R.'],288,0.509184,54,4434.0,112-S,0.500812,50,2233.0,26260-S,0.499149,48,625.0,25398-S
5064-R,svet,2023-06-26,202306,"['J. R.', 'K. S.', 'M. R.']",1705,0.812743,49,2077.0,26256-S,0.805594,68,1454.0,25437-S,0.789812,51,4383.0,112-S
5065-R,svet,2023-06-25,202306,['A. P. J.'],358,0.504072,56,5226.0,1022-S,0.502462,59,3784.0,112-S,0.500036,54,1583.0,26260-S
5066-R,svet,2023-06-25,202306,"['Boštjan Anžin', 'dopisnik RTV Slovenija iz Beograda']",352,0.500675,69,4491.0,976-S,0.484756,62,2358.0,26289-S,0.470949,65,4320.0,965-S
5067-R,svet,2023-06-25,202306,['A. P. J.'],321,0.442662,52,5044.0,1022-S,0.432567,52,1161.0,26250-S,0.425128,56,2311.0,26289-S
5068-R,svet,2023-06-25,202306,['A. P. J.'],183,0.965129,37,65.0,25412-S,0.584076,57,1311.0,26260-S,0.574132,58,3512.0,112-S
5069-R,svet,2023-06-25,202306,['A. P. J.'],259,0.568588,67,560.0,25437-S,0.565274,64,3489.0,112-S,0.559555,74,1183.0,26256-S
5070-R,svet,2023-06-25,202306,['A. P. J.'],334,0.636651,62,4246.0,976-S,0.636387,54,4846.0,1022-S,0.624566,52,1203.0,26260-S
5071-R,svet,2023-06-25,202306,['A. P. J.'],576,0.626801,56,941.0,26249-S,0.608428,55,4825.0,1022-S,0.606541,58,1182.0,26260-S
5072-R,svet,2023-06-25,202306,['K. S.'],721,0.693907,59,1055.0,26260-S,0.689333,67,4098.0,976-S,0.682397,57,4698.0,1022-S
5073-R,svet,2023-06-25,202306,['K. S.'],679,0.732609,48,783.0,26256-S,0.724612,69,160.0,25437-S,0.688591,46,3089.0,112-S
5074-R,svet,2023-06-25,202306,['K. S.'],171,0.749344,51,28.0,25428-S,0.377848,51,859.0,26260-S,0.374988,43,2219.0,49-S
5075-R,svet,2023-06-25,202306,['K. S.'],232,0.355585,64,3823.0,976-S,0.341193,55,2465.0,65-S,0.334203,39,3767.0,972-S
5076-R,svet,2023-06-25,202306,"['M. R.', 'K. S.', 'A. P. J.']",1449,0.790276,84,575.0,26256-S,0.745016,79,2881.0,112-S,0.731527,76,4323.0,1022-S
5077-R,gospodarstvo,2023-06-25,202306,['Tomaž Okorn'],824,0.685682,51,657.0,26260-S,0.656677,46,417.0,26250-S,0.651838,67,3700.0,976-S
5078-R,svet,2023-06-24,202306,['K. S.'],913,0.73195,61,2339.0,112-S,0.728841,23,33.0,26256-S,0.725476,59,3781.0,1022-S
5079-R,svet,2023-06-24,202306,['J. R.'],666,0.600998,52,2184.0,112-S,0.582531,64,5096.0,1956-S,0.580133,52,3626.0,1022-S
5080-R,zabava-in-slog,2023-06-24,202306,['T. K. B.'],498,0.593074,69,3000.0,976-S,0.577562,66,867.0,26289-S,0.553257,68,3600.0,1022-S
5081-R,svet,2023-06-24,202306,['K. S.'],963,0.71528,52,3592.0,1022-S,0.694095,64,5062.0,1956-S,0.692581,53,2150.0,112-S
5082-R,svet,2023-06-24,202306,"['K. S.', 'Andrej Stopar', 'Radio Slovenija']",395,0.497714,66,2870.0,976-S,0.497207,49,1187.0,49-S,0.493998,47,2822.0,973-S
5083-R,svet,2023-06-24,202306,['A. P. J.'],143,0.457166,59,2469.0,958-S,0.455493,61,1080.0,49-S,0.446521,67,4833.0,1956-S
5084-R,svet,2023-06-24,202306,['M. R.'],203,0.400819,65,2626.0,976-S,0.396981,55,1784.0,112-S,0.390581,53,3226.0,1022-S
5085-R,svet,2023-06-24,202306,['Tanja Kozorog Blatnik'],970,0.670872,59,485.0,26289-S,0.666655,71,2618.0,976-S,0.659487,51,1776.0,112-S
5086-R,svet,2023-06-24,202306,['A. P. J.'],729,0.673904,54,1745.0,112-S,0.609296,53,3187.0,1022-S,0.608757,66,4657.0,1956-S
5087-R,svet,2023-06-24,202306,['M. R.'],201,0.432467,45,2275.0,957-S,0.430306,48,3175.0,1022-S,0.424161,52,1733.0,112-S
5088-R,svet,2023-06-24,202306,"['A. S.', 'K. S.']",523,0.639619,60,1574.0,112-S,0.626222,66,4486.0,1956-S,0.620159,57,3016.0,1022-S
5089-R,svet,2023-06-24,202306,"['Al. Ma.', 'J. R.', 'K.S.', 'A. S.']",1548,0.803557,74,1514.0,112-S,0.765692,77,2956.0,1022-S,0.745614,79,4426.0,1956-S
5090-R,svet,2023-06-24,202306,['Boris Vasev'],1860,0.687059,65,2285.0,976-S,0.664723,49,2885.0,1022-S,0.651203,56,152.0,26289-S
5091-R,svet,2023-06-23,202306,['K. T.'],216,0.367574,61,1527.0,953-S,0.343718,59,5371.0,2846-S,0.331524,64,3952.0,1956-S
5092-R,znanost-in-tehnologija,2023-06-23,202306,['J. R.'],438,0.547934,50,2208.0,1022-S,0.534785,55,3678.0,1956-S,0.528275,57,766.0,112-S
5093-R,svet,2023-06-23,202306,['J. R.'],228,0.520193,55,2083.0,1022-S,0.510972,63,3553.0,1956-S,0.474959,60,641.0,112-S
5094-R,svet,2023-06-23,202306,['J. R.'],291,0.351712,73,1475.0,976-S,0.349198,50,2075.0,1022-S,0.341378,63,3545.0,1956-S
5095-R,gospodarstvo,2023-06-23,202306,['J. R.'],517,0.552137,56,2032.0,1022-S,0.545792,57,3502.0,1956-S,0.52437,59,4109.0,2772-S
5096-R,svet,2023-06-23,202306,['A. P. J.'],469,0.655688,68,869.0,960-S,0.651559,64,1742.0,1022-S,0.642724,64,300.0,112-S
5097-R,svet,2023-06-23,202306,['A. P. J.'],270,0.549195,58,3140.0,1956-S,0.54169,48,1670.0,1022-S,0.498969,39,4559.0,2846-S
5098-R,svet,2023-06-23,202306,['A. P. J.'],246,0.525425,47,1669.0,1022-S,0.514613,54,3139.0,1956-S,0.513644,41,4558.0,2846-S
5099-R,svet,2023-06-23,202306,"['A. P. J.', 'J. R.', 'K. T.']",1606,0.930384,23,215.0,112-S,0.795045,50,1657.0,1022-S,0.779231,70,3127.0,1956-S
5100-R,svet,2023-06-23,202306,"['A. P. J.', 'J. R.']",628,0.666717,60,1250.0,993-S,0.651869,60,1627.0,1022-S,0.636164,61,3097.0,1956-S
5101-R,svet,2023-06-23,202306,['A. P. J.'],614,0.76164,60,36.0,105-S,0.750725,45,47.0,108-S,0.69016,51,4881.0,3715-S
5102-R,svet,2023-06-23,202306,['A. P. J.'],796,0.924324,51,589.0,953-S,0.670366,49,1544.0,1022-S,0.64781,68,944.0,976-S
5103-R,svet,2023-06-22,202306,['STA'],272,0.979967,48,22.0,963-S,0.52436,55,835.0,1022-S,0.51607,62,2912.0,2772-S
5104-R,svet,2023-06-22,202306,['K. T.'],526,0.610701,65,201.0,976-S,0.610433,48,801.0,1022-S,0.606519,40,4125.0,3715-S
5105-R,svet,2023-06-22,202306,['K. T.'],545,0.598024,62,3817.0,2850-S,0.594584,59,790.0,1022-S,0.57588,64,2260.0,1956-S
